Title,latitude,longitude
2411,30.89,-103.04
2412,30.98,-102.82
2413,31.15,-103.55
2414,31.0,-103.06
2415,33.37,-104.42
2416,32.13,-106.72
2417,34.13,-106.9
2418,32.27,-106.81
2419,34.78,-106.72
2420,31.94,-105.16
2421,32.93,-104.41
2422,35.27,-107.99
2423,32.4,-106.85
2424,32.09,-109.24
2425,34.51,-108.48
2426,33.08,-106.07
2427,30.43,-104.06
2428,32.0,-109.83
2429,35.63,-112.59
2430,35.23,-106.19
2431,34.02,-110.63
2432,33.71,-109.87
2433,31.63,-109.13
2434,32.6,-109.09
2435,34.9,-108.65
2436,31.94,-110.25
2437,30.45,-104.07
2438,31.45,-109.62
2439,34.42,-112.89
2440,35.23,-108.59
2441,34.73,-113.39
2442,35.6,-113.68
2443,33.48,-110.24
2444,38.02,-109.17
2445,35.38,-113.12
2446,35.27,-113.26
2447,32.93,-108.42
2448,32.23,-110.22
2449,34.38,-109.35
2450,35.19,-113.0
2451,32.3,-110.03
2452,35.26,-112.81
2453,32.2,-108.54
2454,36.71,-109.61
2455,32.02,-108.86
2456,32.38,-111.26
2457,32.09,-108.9
2458,31.8,-109.05
2459,32.89,-108.0
2460,32.89,-108.0
2461,32.66,-107.84
2462,33.04,-108.62
2463,31.73,-110.65
2464,32.13,-112.0
2465,32.24,-109.23
2466,31.7,-110.34
2467,35.51,-109.85
2468,33.0,-108.55
2469,32.61,-108.17
2470,32.26,-108.58
2471,32.22,-107.71
2472,33.76,-111.8
2473,36.92,-112.7
2474,35.94,-107.72
2475,35.41,-106.17
2476,35.38,-106.18
2477,35.18,-113.45
2478,36.88,-108.75
2479,34.57,-110.12
2480,32.36,-111.15
2481,36.58,-108.68
2482,34.71,-110.25
2483,31.48,-103.98
2484,35.81,-113.79
2485,34.86,-110.18
2486,31.64,-110.45
2487,33.76,-110.34
2488,36.7,-108.34
2489,35.01,-110.41
2490,36.55,-108.11
2491,32.67,-107.09
2492,32.41,-111.23
2493,36.47,-108.11
2494,36.54,-108.08
2495,36.57,-108.35
2496,32.94,-112.96
2497,36.31,-110.65
2498,37.11,-112.29
2499,36.57,-110.5
2500,36.94,-110.73
2501,36.94,-112.54
2502,34.71,-106.78
2503,33.33,-112.97
2504,32.39,-108.66
2505,32.81,-112.01
2506,34.97,-107.19
2507,33.81,-114.37
2508,35.68,-110.68
2509,35.89,-110.58
2510,32.98,-111.73
2511,36.93,-109.21
2512,34.46,-106.84
2513,32.99,-112.99
2514,37.02,-113.05
2515,34.92,-110.17
2516,32.19,-107.82
2517,35.88,-110.59
2518,36.81,-109.89
2519,32.56,-107.5
2520,32.83,-112.21
2521,36.06,-108.12
2522,32.6,-109.06
2523,31.85,-107.62
2524,35.11,-108.59
2525,32.21,-103.98
2526,32.37,-108.69
2527,31.62,-108.54
2528,30.57,-104.62
2529,31.67,-103.63
2530,30.55,-104.5
2531,32.4,-108.83
2532,31.63,-108.54
2533,32.26,-108.59
2534,30.82,-104.78
2535,33.07,-109.57
2536,31.97,-108.6
2537,32.02,-108.87
2538,33.14,-109.73
2539,31.91,-107.59
2540,34.14,-109.29
2541,31.17,-104.7
2542,35.44,-98.52
2543,36.62,-98.22
2544,35.3,-99.56
2545,35.3,-99.33
2546,31.39,-97.42
2547,36.51,-96.91
2548,35.57,-97.13
2549,35.83,-96.56
2550,35.82,-96.19
2551,35.84,-96.46
2552,33.41,-96.53
2553,35.14,-99.17
2554,35.0,-96.48
2555,35.17,-98.12
2556,30.42,-98.08
2557,37.0,-100.07
2558,30.64,-99.43
2559,35.05,-99.83
2560,30.68,-100.08
2561,33.33,-99.12
2562,35.28,-99.5
2563,32.53,-97.69
2564,35.44,-99.75
2565,37.14,-98.37
2566,31.67,-97.46
2567,31.6,-97.18
2568,30.86,-96.89
2569,34.7,-97.7
2570,34.38,-96.61
2571,30.4,-93.7
2572,30.87,-95.72
2573,28.99,-95.57
2574,29.17,-95.53
2575,34.24,-98.21
2576,33.55,-98.56
2577,30.33,-96.48
2578,29.16,-95.86
2579,34.32,-96.93
2580,27.69,-99.04
2581,33.83,-98.65
2582,29.48,-98.2
2583,34.88,-106.11
2584,27.72,-98.93
2585,31.8,-95.93
2586,32.18,-96.83
2587,33.58,-95.12
2588,33.44,-95.34
2589,33.46,-94.99
2590,30.46,-93.7
2591,33.83,-103.12
2592,34.27,-105.79
2593,36.13,-97.13
2594,36.15,-97.82
2595,34.88,-99.36
2596,33.32,-98.95
2597,34.47,-98.35
2598,34.27,-97.49
2599,37.05,-98.49
2600,36.2,-98.97
2601,33.04,-95.14
2602,30.71,-94.2
2603,33.66,-95.69
2604,34.25,-99.06
2605,30.4,-94.63
2606,34.55,-97.35
2607,33.92,-97.36
2608,32.26,-97.7
2609,27.68,-99.72
2610,29.97,-97.02
2611,33.88,-99.66
2612,32.58,-99.75
2613,37.01,-99.84
2614,36.01,-99.41
2615,32.13,-99.8
2616,35.2,-103.44
2617,35.96,-96.83
2618,30.52,-96.4
2619,30.81,-92.34
2620,34.4,-98.66
2621,34.41,-99.23
2622,33.22,-102.44
2623,36.76,-98.01
2624,36.09,-98.53
2625,37.25,-101.0
2626,35.92,-97.58
2627,36.53,-99.3
2628,30.39,-94.15
2629,30.47,-94.28
2630,36.49,-96.94
2631,33.91,-96.73
2632,32.7,-95.47
2633,35.67,-96.39
2634,35.44,-96.4
2635,30.32,-94.21
2636,36.84,-98.56
2637,33.92,-97.36
2638,36.59,-103.0
2639,30.93,-96.23
2640,31.04,-96.23
2641,37.25,-99.41
2642,36.26,-99.37
2643,36.31,-99.6
2644,37.02,-99.58
2645,36.96,-100.18
2646,37.05,-100.41
2647,32.04,-100.68
2648,37.25,-99.28
2649,34.67,-103.22
2650,33.41,-103.05
2651,37.21,-98.06
2652,33.56,-99.3
2653,26.45,-97.85
2654,32.27,-98.58
2655,34.94,-99.38
2656,33.46,-96.89
2657,32.75,-100.33
2658,37.13,-97.45
2659,32.75,-100.8
2660,31.93,-96.97
2661,32.95,-99.99
2662,32.96,-99.63
2663,35.21,-101.22
2664,31.33,-96.88
2665,32.72,-100.79
2666,36.26,-96.65
2667,30.0,-97.23
2668,33.3,-95.34
2669,30.28,-92.34
2670,32.84,-95.71
2671,34.15,-96.67
2672,29.29,-97.23
2673,34.54,-97.04
2674,34.37,-99.87
2675,33.22,-95.24
2676,34.39,-97.37
2677,34.53,-96.99
2678,29.16,-97.83
2679,36.19,-104.29
2680,29.74,-98.97
2681,36.55,-104.63
2682,33.71,-97.8
2683,32.87,-99.6
2684,33.57,-98.23
2685,36.42,-103.14
2686,32.97,-100.26
2687,29.83,-96.01
2688,33.04,-101.31
2689,33.52,-98.22
2690,34.58,-97.32
2691,34.67,-96.94
2692,35.96,-105.21
2693,31.03,-99.01
2694,31.45,-96.55
2695,28.56,-97.09
2696,36.35,-104.88
2697,35.75,-102.14
2698,33.47,-100.8
2699,35.24,-102.73
2700,32.65,-100.16
2701,35.46,-101.11
2702,30.22,-93.04
2703,29.04,-96.43
2704,29.4,-96.48
2705,30.49,-92.45
2706,29.73,-94.63
2707,30.68,-93.27
2708,29.89,-92.29
2709,30.02,-95.36
2710,30.56,-93.5
2711,30.8,-93.39
2712,29.51,-96.41
2713,36.47,-98.32
2714,29.79,-93.1
2715,30.26,-92.44
2716,30.15,-94.5
2717,29.12,-95.45
2718,28.64,-96.09
2719,27.98,-98.15
2720,28.29,-97.36
2721,29.4,-96.59
2722,27.93,-97.98
2723,29.82,-94.44
2724,29.97,-93.38
2725,29.88,-92.41
2726,33.01,-102.54
2727,33.95,-96.29
2728,32.57,-102.05
2729,30.75,-93.4
2730,34.67,-106.12
2731,31.66,-101.55
2732,32.26,-102.03
2733,34.61,-104.26
2734,32.99,-101.66
2735,32.79,-103.35
2736,33.91,-103.59
2737,34.83,-106.12
2738,32.97,-103.33
2739,32.65,-103.27
2740,33.33,-103.47
2741,31.31,-101.14
2742,30.82,-101.47
2743,35.23,-103.59
2744,31.25,-102.01
2745,28.36,-99.97
2746,34.83,-104.92
2747,32.2,-102.38
2748,32.27,-102.24
2749,33.01,-103.71
2750,33.89,-103.21
2751,32.25,-101.86
2752,34.62,-104.22
2753,31.86,-102.05
2754,33.06,-103.14
2755,29.84,-92.03
2756,29.84,-92.03
2757,29.64,-91.55
2758,30.2,-92.57
2759,30.26,-92.31
2760,30.36,-92.93
2761,30.13,-92.5
2762,30.59,-92.34
2763,30.05,-92.74
2764,33.96,-95.61
2765,30.23,-93.55
2766,30.16,-93.99
2767,30.51,-93.06
2768,30.58,-92.63
2769,31.37,-95.67
2770,30.49,-92.48
2771,31.23,-95.74
2772,30.55,-94.91
2773,31.17,-96.29
2774,30.76,-96.18
2775,28.68,-96.44
2776,29.46,-95.31
2777,28.8,-96.57
2778,30.89,-96.19
2779,30.51,-92.33
2780,29.56,-92.33
2781,28.71,-95.92
2782,33.71,-102.5
2783,33.29,-102.7
2784,34.23,-102.99
2785,37.1,-101.14
2786,33.93,-102.12
2787,33.52,-102.17
2788,36.86,-100.83
2789,33.95,-97.27
2790,34.04,-96.97
2791,34.82,-97.94
2792,35.31,-96.65
2793,35.76,-96.6
2794,34.61,-97.21
2795,35.53,-97.15
2796,31.15,-96.88
2797,31.92,-98.5
2798,31.06,-96.73
2799,36.85,-101.96
2800,27.29,-98.53
2801,34.16,-96.9
2802,33.56,-102.79
2803,26.71,-98.6
2804,36.15,-101.43
2805,36.37,-100.12
2806,33.41,-102.11
2807,32.24,-99.18
2808,26.98,-98.55
2809,26.73,-98.62
2810,35.09,-104.06
2811,36.83,-102.6
2812,28.32,-100.03
2813,27.55,-98.35
2814,33.79,-103.3
2815,31.67,-100.74
2816,36.22,-99.62
2817,37.22,-100.2
2818,34.82,-99.71
2819,33.66,-102.04
2820,34.78,-100.15
2821,34.09,-102.73
2822,33.53,-102.81
2823,33.82,-102.36
2824,33.81,-103.13
2825,34.04,-103.28
2826,33.09,-101.88
2827,35.44,-98.72
2828,31.36,-100.11
2829,32.45,-101.71
2830,35.85,-98.97
2831,32.55,-101.73
2832,36.16,-99.77
2833,33.32,-101.87
2834,35.41,-98.17
2835,36.56,-97.01
2836,36.03,-97.54
2837,36.54,-96.91
2838,36.27,-97.32
2839,36.88,-99.99
2840,28.9,-97.67
2841,30.18,-96.57
2842,31.61,-100.65
2843,29.46,-97.23
2844,34.2,-100.36
2845,34.98,-101.13
2846,35.44,-101.7
2847,28.12,-98.61
2848,27.74,-98.46
2849,30.1,-98.17
2850,33.55,-100.5
2851,34.8,-103.94
2852,36.23,-100.68
2853,34.17,-102.83
2854,37.06,-99.19
2855,33.56,-105.18
2856,35.98,-100.99
2857,27.57,-98.41
2858,32.84,-101.53
2859,30.82,-100.84
2860,36.81,-98.91
2861,28.03,-98.34
2862,33.03,-99.1
2863,36.8,-98.29
2864,31.6,-101.45
2865,33.94,-102.81
2866,37.17,-99.2
2867,33.81,-102.61
2868,36.34,-101.87
2869,35.17,-102.59
2870,35.33,-99.76
2871,35.0,-102.97
2872,32.95,-95.73
2873,34.05,-96.98
2874,29.99,-94.74
2875,33.44,-95.19
2876,35.62,-97.31
2877,34.72,-99.44
2878,32.64,-95.71
2879,35.54,-98.29
2880,33.74,-97.15
2881,35.47,-98.2
2882,28.37,-96.65
2883,36.8,-99.91
2884,36.46,-98.8
2885,36.83,-99.18
2886,28.35,-96.66
2887,29.85,-92.38
2888,30.37,-94.66
2889,30.37,-95.11
2890,29.87,-96.0
2891,30.21,-95.1
2892,36.93,-103.81
2893,35.06,-96.57
2894,33.95,-96.83
2895,36.99,-103.7
2896,34.0,-96.85
2897,30.88,-100.88
2898,30.36,-100.82
2899,29.98,-102.05
2900,30.84,-100.99
2901,30.48,-98.25
2902,31.22,-101.26
2903,29.72,-99.98
2904,32.37,-100.66
2905,32.42,-99.63
2906,30.28,-101.05
2907,31.95,-100.66
2908,30.02,-100.4
2909,30.72,-101.44
2910,32.64,-95.79
2911,26.49,-97.62
2912,29.76,-95.92
2913,29.04,-96.82
2914,26.23,-97.54
2915,30.78,-92.68
2916,30.68,-94.05
2917,30.59,-94.81
2918,33.78,-95.7
2919,30.48,-93.08
2920,30.52,-93.07
2921,33.24,-95.02
2922,31.56,-95.82
2923,30.77,-93.22
2924,33.25,-94.94
2925,30.46,-93.35
2926,31.05,-96.04
2927,33.78,-95.98
2928,30.21,-96.06
2929,33.84,-95.17
2930,29.37,-96.88
2931,28.94,-96.88
2932,28.77,-97.18
2933,28.58,-97.21
2934,29.33,-96.56
2935,43.39,-92.14
2936,42.69,-89.77
2937,42.29,-90.93
2938,46.84,-96.32
2939,45.8,-86.86
2940,43.92,-92.62
2941,42.4,-90.27
2942,42.0,-90.19
2943,43.32,-91.64
2944,47.47,-87.91
2945,42.24,-90.8
2946,41.07,-91.75
2947,42.06,-90.89
2948,45.62,-95.56
2949,42.57,-90.78
2950,45.7,-87.64
2951,42.02,-90.53
2952,42.01,-90.79
2953,42.55,-90.77
2954,45.78,-86.81
2955,44.16,-92.56
2956,45.96,-95.79
2957,42.58,-90.92
2958,40.6,-93.25
2959,40.16,-95.02
2960,44.2,-95.08
2961,42.56,-94.24
2962,43.84,-93.06
2963,40.95,-91.52
2964,41.34,-93.26
2965,44.37,-93.81
2966,42.44,-91.68
2967,41.64,-94.07
2968,44.16,-94.47
2969,41.82,-94.07
2970,44.22,-95.08
2971,43.77,-94.8
2972,44.64,-94.42
2973,43.25,-94.16
2974,41.17,-94.36
2975,41.42,-91.66
2976,40.98,-92.03
2977,41.07,-91.51
2978,43.53,-93.18
2979,41.26,-91.91
2980,39.42,-94.02
2981,40.57,-92.31
2982,40.19,-92.66
2983,40.08,-94.69
2984,43.33,-92.55
2985,40.26,-92.13
2986,40.22,-92.01
2987,41.0,-93.44
2988,40.28,-92.15
2989,41.96,-97.43
2990,40.5,-92.88
2991,40.72,-93.29
2992,44.02,-96.78
2993,42.23,-97.85
2994,42.39,-97.86
2995,42.25,-97.89
2996,42.18,-98.31
2997,44.08,-94.34
2998,45.1,-93.64
2999,44.12,-95.64
3000,45.25,-95.25
3001,45.07,-94.53
3002,40.65,-94.15
3003,40.42,-93.09
3004,40.51,-94.41
3005,40.04,-93.6
3006,42.45,-96.55
3007,39.26,-92.86
3008,43.1,-96.26
3009,41.11,-95.24
3010,41.42,-98.06
3011,39.73,-94.93
3012,40.86,-95.94
3013,46.46,-90.68
3014,40.73,-92.03
3015,45.34,-91.39
3016,40.61,-93.68
3017,39.89,-93.17
3018,41.48,-97.48
3019,44.45,-92.76
3020,42.78,-97.44
3021,42.55,-97.73
3022,42.22,-97.59
3023,43.95,-96.7
3024,41.41,-98.07
3025,42.05,-97.74
3026,41.44,-96.84
3027,46.92,-88.54
3028,44.31,-91.11
3029,39.9,-93.45
3030,45.18,-90.54
3031,39.85,-93.31
3032,40.22,-93.35
3033,45.79,-94.55
3034,45.82,-94.74
3035,44.79,-89.01
3036,44.13,-90.06
3037,45.13,-89.03
3038,44.21,-89.63
3039,45.39,-91.78
3040,46.23,-93.5
3041,46.0,-94.94
3042,47.1,-94.96
3043,46.87,-94.74
3044,46.56,-90.57
3045,44.09,-90.3
3046,47.52,-95.22
3047,46.16,-93.26
3048,45.74,-92.31
3049,46.9,-94.37
3050,45.9,-93.39
3051,47.14,-95.33
3052,45.44,-93.36
3053,46.53,-93.13
3054,47.22,-95.13
3055,46.49,-94.9
3056,45.94,-93.22
3057,45.38,-93.27
3058,45.1,-92.93
3059,45.18,-92.61
3060,45.28,-93.2
3061,45.29,-96.88
3062,45.21,-96.83
3063,45.47,-96.93
3064,45.14,-92.44
3065,48.82,-95.44
3066,45.16,-92.06
3067,42.71,-89.65
3068,41.95,-91.23
3069,41.41,-95.08
3070,41.53,-93.87
3071,41.52,-94.97
3072,41.03,-96.25
3073,43.68,-95.03
3074,42.11,-91.3
3075,43.17,-90.48
3076,39.93,-93.39
3077,44.3,-92.94
3078,45.64,-95.19
3079,41.58,-94.87
3080,41.85,-90.78
3081,40.75,-94.4
3082,42.2,-95.44
3083,40.01,-94.37
3084,42.43,-91.67
3085,41.08,-95.51
3086,43.22,-95.27
3087,43.65,-96.77
3088,45.89,-95.49
3089,45.46,-94.93
3090,42.5,-91.47
3091,43.01,-95.43
3092,43.5,-94.89
3093,42.81,-92.67
3094,41.57,-98.12
3095,40.87,-93.5
3096,42.54,-96.09
3097,42.01,-92.97
3098,41.9,-90.41
3099,42.59,-97.03
3100,44.37,-93.17
3101,41.63,-96.43
3102,42.48,-95.16
3103,42.28,-96.67
3104,42.16,-97.15
3105,42.18,-96.49
3106,41.47,-95.06
3107,43.55,-91.75
3108,40.25,-94.94
3109,44.58,-95.95
3110,42.94,-90.81
3111,41.11,-95.7
3112,43.83,-93.29
3113,41.4,-98.27
3114,41.35,-95.6
3115,42.36,-91.67
3116,42.29,-90.14
3117,43.19,-96.49
3118,43.98,-92.1
3119,44.47,-92.52
3120,42.64,-90.85
3121,41.51,-95.05
3122,42.34,-95.75
3123,42.47,-90.44
3124,41.49,-97.79
3125,41.23,-91.52
3126,41.65,-90.72
3127,39.67,-95.23
3128,41.73,-95.35
3129,41.12,-94.77
3130,43.45,-91.64
3131,40.52,-93.47
3132,43.16,-92.15
3133,42.06,-93.93
3134,41.66,-91.6
3135,44.31,-91.34
3136,43.37,-91.28
3137,39.37,-94.76
3138,44.49,-92.45
3139,44.0,-91.17
3140,39.63,-94.94
3141,44.08,-92.38
3142,43.5,-90.33
3143,41.53,-94.64
3144,43.35,-90.49
3145,41.58,-92.42
3146,40.41,-93.1
3147,40.69,-92.45
3148,41.24,-94.04
3149,42.82,-89.76
3150,40.21,-93.86
3151,41.4,-92.1
3152,39.59,-93.75
3153,43.31,-94.8
3154,42.72,-97.29
3155,41.92,-97.97
3156,41.76,-98.06
3157,42.54,-97.87
3158,42.56,-97.81
3159,42.1,-97.78
3160,42.82,-97.64
3161,42.46,-96.61
3162,44.08,-92.06
3163,41.43,-96.01
3164,43.15,-93.6
3165,44.37,-94.22
3166,43.65,-93.17
3167,44.04,-93.04
3168,44.76,-93.98
3169,43.66,-94.02
3170,46.13,-93.23
3171,46.09,-87.9
3172,46.52,-85.08
3173,45.98,-93.82
3174,48.59,-95.6
3175,48.54,-96.03
3176,44.73,-93.93
3177,46.8,-95.24
3178,44.32,-89.61
3179,46.68,-93.35
3180,46.9,-95.82
3181,46.9,-95.44
3182,44.31,-89.59
3183,44.67,-89.54
3184,46.44,-85.43
3185,45.83,-93.86
3186,46.12,-93.08
3187,47.53,-96.08
3188,45.82,-92.55
3189,45.41,-96.49
3190,45.87,-96.93
3191,45.87,-95.8
3192,45.63,-89.84
3193,45.55,-92.82
3194,46.37,-95.08
3195,46.95,-88.17
3196,45.57,-89.03
3197,44.39,-90.23
3198,45.3,-96.39
3199,45.71,-93.74
3200,45.22,-96.14
3201,45.9,-94.97
3202,47.15,-88.35
3203,46.35,-86.1
3204,47.23,-95.9
3205,46.09,-94.99
3206,46.22,-86.78
3207,46.61,-95.47
3208,48.46,-96.17
3209,48.52,-96.15
3210,46.79,-96.28
3211,44.81,-89.12
3212,45.05,-95.39
3213,44.94,-95.42
3214,44.04,-96.45
3215,46.01,-94.04
3216,45.36,-96.27
3217,46.89,-88.91
3218,46.23,-92.05
3219,46.23,-88.49
3220,45.95,-91.12
3221,45.88,-88.65
3222,45.93,-89.16
3223,47.41,-88.16
3224,45.79,-92.04
3225,45.61,-90.98
3226,46.29,-84.61
3227,46.79,-96.12
3228,45.52,-96.75
3229,45.34,-92.69
3230,45.87,-86.36
3231,46.08,-88.56
3232,43.97,-96.18
3233,45.99,-97.03
3234,45.99,-97.14
3235,45.53,-96.79
3236,45.63,-97.1
3237,45.44,-97.01
3238,45.75,-97.15
3239,45.9,-96.88
3240,46.28,-95.64
3241,44.36,-95.95
3242,45.07,-90.84
3243,46.07,-91.33
3244,44.43,-89.91
3245,45.17,-89.25
3246,44.79,-90.25
3247,46.72,-93.16
3248,47.8,-92.59
3249,45.49,-90.58
3250,46.92,-93.29
3251,45.64,-90.81
3252,44.79,-89.46
3253,44.54,-90.22
3254,45.01,-90.44
3255,44.48,-90.06
3256,45.73,-91.99
3257,47.31,-94.69
3258,46.28,-93.46
3259,45.04,-90.25
3260,45.24,-90.89
3261,45.91,-93.82
3262,47.14,-96.03
3263,44.42,-90.23
3264,47.86,-93.06
3265,46.27,-84.28
3266,45.25,-92.26
3267,47.24,-95.88
3268,48.83,-95.45
3269,41.63,-90.68
3270,42.8,-93.27
3271,41.95,-91.19
3272,41.51,-91.11
3273,43.03,-95.92
3274,40.69,-95.0
3275,44.17,-94.97
3276,40.79,-94.86
3277,44.01,-90.24
3278,45.91,-94.31
3279,43.99,-90.22
3280,45.07,-87.71
3281,39.12,-93.57
3282,43.39,-94.8
3283,43.49,-96.2
3284,44.12,-96.15
3285,42.92,-89.6
3286,43.93,-95.74
3287,45.79,-97.04
3288,44.01,-96.69
3289,45.16,-96.46
3290,45.36,-96.79
3291,45.74,-97.15
3292,43.72,-96.08
3293,44.02,-90.54
3294,40.09,-95.28
3295,45.74,-87.17
3296,45.27,-96.33
3297,43.36,-93.18
3298,45.34,-95.72
3299,39.98,-94.43
3300,44.36,-93.73
3301,43.51,-93.33
3302,46.87,-96.09
3303,43.69,-93.6
3304,44.43,-93.71
3305,46.59,-93.15
3306,45.61,-91.11
3307,46.62,-93.04
3308,46.18,-90.48
3309,45.36,-93.54
3310,45.64,-93.33
3311,45.34,-92.57
3312,45.33,-93.52
3313,46.5,-96.04
3314,46.01,-91.87
3315,46.14,-87.34
3316,46.24,-84.51
3317,46.11,-93.44
3318,47.05,-93.25
3319,46.32,-84.44
3320,46.85,-87.79
3321,46.13,-89.68
3322,40.37,-89.92
3323,42.09,-86.29
3324,41.67,-89.31
3325,43.72,-89.53
3326,42.78,-85.71
3327,41.96,-85.96
3328,42.22,-86.01
3329,38.85,-90.4
3330,40.96,-86.48
3331,39.97,-89.89
3332,40.28,-89.94
3333,42.55,-85.9
3334,43.57,-85.29
3335,43.54,-85.56
3336,43.63,-86.51
3337,44.41,-86.19
3338,44.38,-85.93
3339,42.38,-85.36
3340,44.46,-86.1
3341,43.66,-89.22
3342,43.67,-86.2
3343,41.96,-84.82
3344,43.7,-86.17
3345,41.9,-89.39
3346,44.02,-89.25
3347,43.49,-85.26
3348,39.81,-90.48
3349,39.28,-85.43
3350,39.19,-88.25
3351,38.94,-85.7
3352,39.58,-84.69
3353,39.37,-86.61
3354,39.81,-91.73
3355,38.87,-85.7
3356,38.22,-88.76
3357,39.91,-90.86
3358,39.33,-89.95
3359,39.71,-86.78
3360,39.52,-87.82
3361,38.79,-91.95
3362,39.71,-86.57
3363,39.22,-92.49
3364,39.91,-90.64
3365,37.54,-89.32
3366,40.52,-89.41
3367,38.6,-91.89
3368,38.94,-91.84
3369,38.63,-91.9
3370,39.19,-91.1
3371,38.7,-92.35
3372,38.08,-88.0
3373,41.87,-89.18
3374,42.23,-86.17
3375,41.22,-86.5
3376,43.95,-86.16
3377,40.74,-86.82
3378,42.09,-86.32
3379,41.17,-86.41
3380,41.24,-86.51
3381,42.95,-85.16
3382,43.68,-84.63
3383,42.44,-86.09
3384,42.16,-86.09
3385,42.12,-84.92
3386,44.03,-86.27
3387,43.83,-89.14
3388,41.01,-87.56
3389,41.07,-87.43
3390,43.35,-85.68
3391,42.67,-85.87
3392,43.4,-85.96
3393,42.53,-86.05
3394,43.73,-86.29
3395,43.51,-85.53
3396,43.86,-82.97
3397,43.82,-82.69
3398,41.87,-85.04
3399,44.51,-88.22
3400,44.02,-84.61
3401,45.08,-88.14
3402,44.69,-88.94
3403,44.93,-85.5
3404,44.13,-85.05
3405,44.68,-87.59
3406,43.46,-85.02
3407,44.43,-85.68
3408,44.44,-85.25
3409,44.47,-85.29
3410,44.81,-85.43
3411,43.9,-85.9
3412,44.63,-85.51
3413,44.99,-84.13
3414,44.02,-84.5
3415,43.91,-85.55
3416,44.15,-83.82
3417,44.57,-88.88
3418,43.85,-84.76
3419,44.52,-83.44
3420,43.31,-85.24
3421,45.05,-84.89
3422,44.12,-84.48
3423,44.84,-87.6
3424,44.69,-88.45
3425,44.99,-87.24
3426,45.03,-87.22
3427,45.03,-87.2
3428,44.93,-87.34
3429,39.51,-86.3
3430,42.26,-89.16
3431,38.03,-90.22
3432,45.26,-87.07
3433,38.51,-90.7
3434,38.02,-90.19
3435,42.5,-89.75
3436,42.58,-89.52
3437,45.12,-87.2
3438,41.39,-88.19
3439,44.94,-87.36
3440,38.02,-90.22
3441,41.99,-89.4
3442,42.08,-85.96
3443,42.56,-86.08
3444,41.02,-86.36
3445,41.69,-84.9
3446,43.79,-84.79
3447,43.33,-88.62
3448,44.87,-83.33
3449,43.58,-82.9
3450,43.2,-88.92
3451,44.26,-83.75
3452,42.53,-85.03
3453,41.42,-84.83
3454,42.45,-88.94
3455,41.93,-83.98
3456,43.26,-88.63
3457,45.29,-84.61
3458,44.19,-89.15
3459,42.41,-84.08
3460,44.03,-89.12
3461,43.9,-88.06
3462,43.62,-87.75
3463,43.11,-89.0
3464,42.49,-85.24
3465,39.41,-86.55
3466,42.5,-89.59
3467,38.93,-90.41
3468,39.99,-89.88
3469,41.49,-86.1
3470,42.08,-83.81
3471,40.43,-83.5
3472,40.19,-88.69
3473,40.56,-89.67
3474,37.85,-88.34
3475,41.78,-88.54
3476,41.4,-86.08
3477,40.4,-90.49
3478,39.85,-87.45
3479,39.32,-92.19
3480,41.11,-86.44
3481,40.73,-90.31
3482,39.63,-90.27
3483,38.18,-88.41
3484,42.04,-84.72
3485,42.08,-88.72
3486,43.1,-88.26
3487,43.21,-83.92
3488,38.59,-92.06
3489,42.04,-84.33
3490,37.86,-88.13
3491,44.99,-87.24
3492,43.62,-87.75
3493,43.62,-85.95
3494,42.26,-88.71
3495,42.22,-86.12
3496,38.44,-88.33
3497,39.16,-88.48
3498,45.04,-87.83
3499,44.73,-87.43
3500,44.19,-85.05
3501,43.3,-84.9
3502,43.2,-86.01
3503,44.16,-83.99
3504,44.92,-84.06
3505,44.41,-85.04
3506,44.45,-85.05
3507,44.81,-83.39
3508,44.15,-85.13
3509,43.15,-85.89
3510,44.01,-84.95
3511,45.16,-87.81
3512,42.82,-86.0
3513,43.95,-84.5
3514,44.3,-84.95
3515,44.67,-88.48
3516,44.79,-88.69
3517,44.69,-88.12
3518,45.12,-83.77
3519,44.68,-87.42
3520,44.16,-83.79
3521,44.87,-87.95
3522,44.65,-87.56
3523,39.73,-83.92
3524,42.28,-89.75
3525,38.01,-87.75
3526,40.85,-90.72
3527,39.24,-85.49
3528,39.97,-85.02
3529,38.47,-88.08
3530,39.08,-90.66
3531,41.48,-88.65
3532,39.23,-85.02
3533,40.68,-87.3
3534,39.58,-84.69
3535,42.08,-85.81
3536,38.84,-86.97
3537,42.67,-85.0
3538,42.4,-85.46
3539,41.82,-90.13
3540,42.6,-89.67
3541,44.17,-87.72
3542,43.41,-89.39
3543,41.96,-88.55
3544,40.35,-89.28
3545,40.08,-87.04
3546,40.15,-83.75
3547,40.42,-92.57
3548,40.55,-84.09
3549,43.85,-88.21
3550,42.02,-85.42
3551,41.98,-89.76
3552,41.34,-87.26
3553,40.29,-88.05
3554,38.48,-90.22
3555,44.53,-87.78
3556,40.9,-90.19
3557,42.08,-89.53
3558,38.29,-89.52
3559,38.38,-87.55
3560,40.08,-87.39
3561,39.19,-90.42
3562,42.22,-84.28
3563,43.65,-84.94
3564,39.14,-92.9
3565,41.73,-90.08
3566,39.23,-88.28
3567,40.43,-87.03
3568,40.55,-88.09
3569,39.53,-86.9
3570,37.87,-88.82
3571,42.58,-85.66
3572,41.82,-84.69
3573,39.86,-90.64
3574,38.06,-89.59
3575,42.65,-85.78
